source,text,created_at
Twitter for iPhone,Join me in Pueblo Colorado on Monday afternoon at 3pm! #TrumpRallyhttps://t.co/3P3QZxzSPJ,09-30-2016 20:03:41
Twitter for Android,For those few people knocking me for tweeting at three o'clock in the morning at least you know I will be there awake to answer the call!,09-30-2016 18:37:48
Twitter for iPhone,Why isn't Hillary 50 points ahead? Maybe it's the email scandal policies that spread ISIS or calling millions of… https://t.co/yKz9vCz8O1,09-30-2016 18:24:21
Twitter for iPhone,The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,09-30-2016 14:21:54
Twitter for Android,Remember don't believe "sources said" by the VERY dishonest media. If they don't name the sources the sources don't exist.,09-30-2016 12:50:48
Twitter for Android,Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?,09-30-2016 09:30:11
Twitter for Android,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,09-30-2016 09:19:25
Twitter for Android,Wow Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an "angel" without checking her past which is terrible!,09-30-2016 09:14:03
Twitter for Android,Anytime you see a story about me or my campaign saying "sources said" DO NOT believe it. There are no sources they are just made up lies!,09-30-2016 07:20:02
Twitter for Android,Wow did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon who could expect any more?,09-30-2016 02:16:00
Twitter for iPhone,While Hillary profits off the rigged system I am fighting for you! Remember the simple phrase: #FollowTheMoney… https://t.co/8mVInc82E9,09-29-2016 22:17:55
Twitter for iPhone,Thank you for joining me this afternoon New Hampshire! Will be back soon. #FollowTheMoneySpeech transcript:… https://t.co/VtUkDgF4vs,09-29-2016 21:34:57
Twitter for iPhone,Join me in Manheim Pennsylvania on Saturday at 7pm! #TrumpRallyTickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy,09-29-2016 19:16:40
Twitter Web Client,My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.,09-29-2016 18:05:56
Twitter for iPhone,Will be in Novi Michigan this Friday at 5:00pm. Join the MOVEMENT! Tickets available at: https://t.co/Q6APf0ZFYA… https://t.co/6WAyO9eQHN,09-29-2016 03:42:03
Twitter for iPhone,Join me in Bedford New Hampshire- tomorrow at 3:00pm. Can't wait to see everyone! #AmericaFirst #MAGA… https://t.co/oeOJFAS7it,09-29-2016 03:23:07
Twitter for iPhone,Thank you Waukesha Wisconsin! Full transcript of my speech #FollowTheMoney:https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW,09-29-2016 02:51:57
Twitter for iPhone,Joining @oreillyfactor from Waukesha Wisconsin - now live! Enjoy!,09-29-2016 00:01:35
Twitter for iPhone,Join me live in Waukesha Wisconsin for an 8pmE rally! #AmericaFirst #MAGAhttps://t.co/G8kGLSFy6S,09-28-2016 23:54:08
Twitter for iPhone,Thank you Council Bluffs Iowa! Will be back soon. Remember- everything you need to know about Hillary -- just… https://t.co/45kIHxdX83,09-28-2016 22:54:59
Twitter for iPhone,An honor to meet with the Polish American Congress in Chicago this morning! #ImWithYou Video:… https://t.co/lBFHoWRqox,09-28-2016 17:40:10
Twitter for iPhone,Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,09-28-2016 17:26:26
Twitter for iPhone,Join me in Council Bluffs Iowa- today at 3pm! #MakeAmericaGreatAgain Tickets: https://t.co/iRL3xh37gF,09-28-2016 16:20:01
Twitter for Android,Every on-line poll Time Magazine Drudge etc. has me winning the debate. Thank you to Fox &amp; Friends for so reporting!,09-28-2016 12:41:03
Twitter for iPhone,My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f,09-28-2016 02:17:06
Twitter for iPhone,Unbelievable evening in Melbourne Florida w/ 15000 supporters- and an additional 12000 who could not get in. Tha… https://t.co/VU5wh2zXBU,09-28-2016 01:03:03
Twitter for iPhone,Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs Iowa! Tickets:… https://t.co/dfzsbICiXc,09-27-2016 22:13:24
Twitter for iPhone,Once again we will have a government of by and for the people. Join the MOVEMENT today! https://t.co/lWjYDbPHav https://t.co/uYwJrtZkAe,09-27-2016 21:08:22
Twitter for iPhone,Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: https://t.co/zhkEfUouHH,09-27-2016 20:14:33
Twitter for iPhone,'CNBC Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGAhttps://t.co/PGimqYKPoJ,09-27-2016 20:06:25
Twitter for iPhone,Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF,09-27-2016 19:59:04
Twitter for iPhone,In the last 24 hrs. we have raised over $13M from online donations and National Call Day and we’re still going! Thank you America! #MAGA,09-27-2016 19:37:22
Twitter for Android,Well now they're saying that I not only won the NBC Presidential Forum but last night the big debate. Nice!,09-27-2016 17:47:36
Twitter for iPhone,Thank you for your endorsement @GovernorSununu. #MAGA https://t.co/8BEeQPsuyd,09-27-2016 16:58:58
Twitter for iPhone,Such a great honor. Final debate polls are in - and the MOVEMENT wins!#AmericaFirst #MAGA #ImWithYou… https://t.co/DV1BKMwHEM,09-27-2016 15:47:29
Twitter for iPhone,'U.S. Murders Increased 10.8% in 2015' via @WSJ: https://t.co/CIJMQJhLqp,09-27-2016 14:55:57
Twitter for iPhone,Thank you! #TrumpWon #MAGA https://t.co/a5rr1i38km,09-27-2016 14:51:25
Twitter for iPhone,Hillary's been failing for 30 years in not getting the job done - it will never change.,09-27-2016 14:49:09
Twitter for iPhone,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' https://t.co/NHO1OicfVm,09-27-2016 13:49:07
Twitter for iPhone,The #1 trend on Twitter right now is #TrumpWon - thank you!,09-27-2016 13:17:40
Twitter for iPhone,I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,09-27-2016 13:14:55
Twitter for iPhone,'How Trump won over a bar full of undecideds and Democrats'https://t.co/WWO39kxn8Y,09-27-2016 12:55:31
Twitter for Android,I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,09-27-2016 12:53:42
Twitter for Android,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,09-27-2016 10:44:58
Twitter for iPhone,Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together we will MAKE AMERICA SAFE &amp; GREAT AGAIN… https://t.co/39FCnUf8Pb,09-27-2016 06:32:29
Twitter for iPhone,.@DRUDGE_REPORT's First Presidential Debate Poll:Trump: 80%Clinton: 20%Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/B12lgC97tn,09-27-2016 05:54:42
Twitter for iPhone,Thank you! CNBC #DebateNight poll with over 400000 votes. Trump 61%Clinton 39%#AmericaFirst #ImWithYou… https://t.co/MJ3NwA98op,09-27-2016 05:44:02
Twitter for iPhone,TIME #DebateNight poll - over 800000 votes. Thank you! #AmericaFirst #MAGA https://t.co/bTPX9E0wKu,09-27-2016 05:36:33
Twitter for Android,.@newtgingrich just said "a historic victory for Trump." NICE!,09-27-2016 05:18:10
Twitter for Android,Wow did great in the debate polls (except for @CNN - which I don't watch). Thank you!,09-27-2016 04:34:09
Twitter for iPhone,Thank you Governor @TerryBranstad! #AmericaFirst #Debates2016 https://t.co/yIeZctdQy8,09-27-2016 04:02:51
Twitter for iPhone,Thank you Governor @Mike_Pence!Lets MAKE AMERICA SAFE AND GREAT AGAIN with the American people. #AmericaFirst… https://t.co/6k7qP9X8nC,09-27-2016 04:01:32
Twitter for iPhone,Thank you Senator @TedCruz!#Debates2016 #MAGA https://t.co/cgO6109USJ,09-27-2016 03:58:24
Twitter for iPhone,.@HillaryClinton’s Nuclear Agreement Paved The Way For The $400 Million Ransom Payment #DebateNighthttps://t.co/qfZTx6aKYs,09-27-2016 02:42:49
Twitter Web Client,Nothing on emails. Nothing on the corrupt Clinton Foundation. And nothing on #Benghazi. #Debates2016 #debatenight,09-27-2016 02:40:26
Twitter for iPhone,.@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight https://t.co/f7PctDE31L,09-27-2016 02:36:11
Twitter Web Client,Russia has more warheads than ever N Korea is testing nukes and Iran got a sweetheart deal to keep theirs. Thanks @HillaryClinton.,09-27-2016 02:28:26
Twitter for iPhone,Hillary Clinton failed all over the world. ❌LIBYA❌SYRIA❌IRAN❌IRAQ❌ASIA PIVOT❌RUSSIAN RESET❌BENGHAZI… https://t.co/OoakXs2rij,09-27-2016 02:26:13
Twitter Web Client,Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr,09-27-2016 02:21:59
Twitter for iPhone,.@HillaryClinton's 2008 Campaign And Supporters Trafficked In Rumors About Obama's Heritage #DebateNight https://t.co/6EEOAaCiNv,09-27-2016 02:19:47
Twitter Web Client,I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp,09-27-2016 01:51:58
Twitter Web Client,This is the simple fact about @HillaryClinton: she is a typical politician - all talk no action. #Debates2016,09-27-2016 01:36:50
Twitter for iPhone,HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2,09-27-2016 01:33:59
Twitter for iPhone,A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5,09-27-2016 01:32:25
Twitter Web Client,.@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016,09-27-2016 01:28:50
Twitter for iPhone,Instead of driving jobs and wealth away AMERICA will become the world's great magnet for innovation and job creati… https://t.co/02NMQn3ZNQ,09-27-2016 01:28:04
Twitter Web Client,.@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016,09-27-2016 01:23:43
Twitter Web Client,.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years,09-27-2016 01:18:55
Media Studio,Why isn't Hillary Clinton 50 points ahead?#DebateNight https://t.co/iux7icIkaT,09-27-2016 00:47:05
Twitter for iPhone,My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!#DebateNight #TrumpPence16,09-26-2016 22:31:53
Twitter for iPhone,New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. #TrumpTrain… https://t.co/xDGCwYVK0Q,09-26-2016 12:02:48
Twitter for Android,Really sad news: The great Arnold Palmer the "King" has died. There was no-one like him - a true champion! He will be truly missed.,09-26-2016 01:13:40
Twitter for Android,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!,09-26-2016 00:18:40
Twitter for iPhone,Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED,09-25-2016 18:15:11
Twitter for Android,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.,09-25-2016 13:20:56
Twitter for Android,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!,09-25-2016 13:04:46
Twitter for Android,Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade a lot!,09-25-2016 12:30:28
Twitter for iPhone,Thank you Roanoke Virginia - this a MOVEMENT - join us today!Sign up: https://t.co/NQEgRxQN2m#AmericaFirst… https://t.co/Rz3DkpBQJu,09-24-2016 23:39:02
Twitter for iPhone,If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row perhaps I will put Gennifer Flowers right alongside of him!,09-24-2016 17:08:17
Twitter for iPhone,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:… https://t.co/6pQMSgPWuN,09-24-2016 14:10:37
Twitter for Android,"@KellyannePolls: Trump is headed for a win says professor who has predicted 30 years of presidential outcomes   https://t.co/68WEMcuHSO",09-24-2016 12:43:52
Twitter for Android,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.,09-24-2016 12:35:02
Twitter for iPhone,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/4iW06ROvsT,09-24-2016 11:06:32
Twitter for Android,Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way dumb!,09-24-2016 02:09:56
Twitter for iPhone,Join me in Roanoke Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:… https://t.co/bnEE6NX41Z,09-23-2016 20:13:49
Twitter for iPhone,'How Trump Would Stimulate the U.S. Economy'https://t.co/jU3HHglnIu,09-23-2016 17:32:20
Twitter for iPhone,Hillary Clinton just lost every Republican she ever had including Never Trump all farmers &amp; sm. biz by saying she’ll tax estates at 65%.,09-23-2016 17:26:56
Twitter for iPhone,Tomorrow's the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/05NY0wJHkL,09-23-2016 15:57:47
Twitter for iPhone,Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.,09-23-2016 02:09:13
Twitter for iPhone,This is more than a campaign- it is a movement. #MakeAmericaGreatAgainSIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3,09-23-2016 01:17:50
Twitter for iPhone,Join me in Roanoke Virginia on Saturday evening at 6pm! #MAGAhttps://t.co/uKG55Pznwu,09-22-2016 14:45:45
Twitter for Android,Will be on @foxandfriends now.,09-22-2016 11:02:01
Twitter for Android,I will be interviewed from Cleveland Ohio on @seanhannity - Tonight at 10:00 P.M. Enjoy!,09-22-2016 00:58:03
Twitter for Android,"@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals." D + S = Two amazing women!,09-22-2016 00:54:26
Twitter for Android,.@YoungDems4Trump  Thank you!,09-22-2016 00:49:24
Twitter for iPhone,Great new polls! Thank you Nevada North Carolina &amp; Ohio. Join the MOVEMENT today &amp; lets #MAGA!… https://t.co/Y8Sb8MNyXA,09-21-2016 22:35:19
Twitter for iPhone,Thank you Toledo Ohio! It is so important for you to get out and VOTE on November 8 2016! Lets MAKE AMERICA SAFE… https://t.co/MQdp4GgLIE,09-21-2016 21:02:56
Twitter for iPhone,Hopefully the violence &amp; unrest in Charlotte will come to an immediate end. To those injured get well soon. We need unity &amp; leadership.,09-21-2016 13:23:13
Twitter for iPhone,The situations in Tulsa and Charlotte are tragic. We must come together to make America safe again.,09-21-2016 13:20:15
Twitter for iPhone,It is a MOVEMENT - not a campaign. Leaving the past behind changing our future. Together we will MAKE AMERICA SAF… https://t.co/Lt2L3NKzyi,09-21-2016 11:17:43
Twitter for iPhone,Thank you Kenansville North Carolina! Remember- on November 8th that special interest gravy train is coming to a… https://t.co/AysJRMzvKw,09-21-2016 00:07:51
Twitter for iPhone,Thank you High Point NC! I will fight for every neglected part of this nation &amp; I will fight to bring us together… https://t.co/DSaUpSptBz,09-20-2016 20:33:08
Twitter for iPhone,Hillary Clinton is taking the day off again she needs the rest. Sleep well Hillary - see you at the debate!,09-20-2016 14:23:59
Twitter for iPhone,Heading to North Carolina for two big rallies. Will be there soon. We will bring jobs back where they belong!,09-20-2016 14:22:02
